"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지평균농도","오염범례"
"2024-02-07","13:21","경기","안성시","서동대로","경기도 안성시 공도읍 진사리 633-4도","경기도 안성시 일죽면 당촌리 산1-4도","3","78","41","매우좋음"
"2024-02-07","13:48","경기","안성시","청원로","경기도 안성시 원곡면 외가천리 255-4도","경기도 평택시 도일동 산286-1도","3","79","174","나쁨"
"2024-02-07","09:12","인천","부평구","평천로","인천광역시 부평구 청천동 372-6천","인천광역시 부평구 삼산동 106-212 도","0","95","7","매우좋음"
"2024-02-07","09:37","인천","부평구","체육관로","인천광역시 부평구 삼산동 395-9도","인천광역시 부평구 갈산동 414도","1","92","8","매우좋음"
"2024-02-07","09:45","인천","부평구","수변로","인천광역시 부평구 삼산동 156-3 도","인천광역시 부평구 부개동 375-1도","1","90","9","매우좋음"
"2024-02-07","10:05","인천","부평구","항동로","인천광역시 부평구 부개동 378도","인천광역시 부평구 일신동 398-19 도","1","88","6","매우좋음"
"2024-02-07","10:09","인천","부평구","무네미로","인천광역시 부평구 구산동 12-7도","인천광역시 부평구 구산동 346-2 도","2","89","9","매우좋음"
"2024-02-07","10:26","인천","부평구","경인로","인천광역시 부평구 구산동 12-7도","인천광역시 부평구 십정동 592도","2","84","13","매우좋음"
"2024-02-07","10:43","인천","부평구","마장로","인천광역시 부평구 십정동 596도","인천광역시 부평구 청천동 372도","2","83","7","매우좋음"
"2024-02-07","11:03","인천","부평구","안남로","인천광역시 부평구 청천동 372도","인천광역시 부평구 부평동 686도","3","81","11","매우좋음"
"2024-02-07","11:19","인천","부평구","부영로","인천광역시 부평구 산곡동 281-30도","인천광역시 부평구 부평동 686도","3","80","5","매우좋음"
"2024-02-07","11:40","인천","부평구","아트센터로","인천광역시 부평구 십정동 546-3도","인천광역시 부평구 십정동 186-544도","2","75","12","매우좋음"
"2024-02-07","11:49","인천","부평구","열우물로","인천광역시 부평구 십정동 335도","인천광역시 부평구 십정동 531-3도","3","72","9","매우좋음"
"2024-02-07","11:52","인천","부평구","백범로","인천광역시 부평구 십정동 526-7도","인천광역시 부평구 십정동 335도","4","70","9","매우좋음"
"2024-02-07","12:10","인천","부평구","경원대로","인천광역시 부평구 십정동 542-27구","인천광역시 부평구 부평동 224-1도","4","67","7","매우좋음"
"2024-02-07","12:29","인천","부평구","장제로","인천광역시 부평구 부평동 650-25 도","인천광역시 부평구 갈산동 447도","4","61","53","좋음"
"2024-02-07","13:20","인천","부평구","부평대로","인천광역시 부평구 갈산동 423도","인천광역시 부평구 부평동 224-1도","3","71","13","매우좋음"
"2024-02-07","13:43","인천","부평구","부일로","인천광역시 부평구 부개동 495도","인천광역시 부평구 부평동 224-1도","3","75","6","매우좋음"
"2024-02-07","13:50","인천","부평구","대정로","인천광역시 부평구 부평동 224-1도","인천광역시 부평구 부평동 224-1도","3","73","34","매우좋음"
"2024-02-07","14:00","인천","부평구","부흥로","인천광역시 부평구 산곡동 산65-1임","인천광역시 부평구 부개동 510도","3","71","16","매우좋음"
"2024-02-07","14:13","인천","부평구","부개로","인천광역시 부평구 부개동 509도","인천광역시 부평구 부개동 503도","3","70","6","매우좋음"
"2024-02-07","14:19","인천","부평구","길주로","인천광역시 부평구 삼산동 466도","인천광역시 부평구 산곡동 산98-27임","3","67","6","매우좋음"
"2024-02-07","14:43","인천","부평구","원적로","인천광역시 부평구 산곡동 산98-24도","인천광역시 부평구 부평동 431-40도","3","67","5","매우좋음"
"2024-02-07","14:59","인천","부평구","주부토로","인천광역시 부평구 부평동 224-1도","인천광역시 부평구 갈산동 423도","3","67","77","좋음"
"2024-02-07","15:20","인천","부평구","굴포로","인천광역시 부평구 갈산동 187도","인천광역시 부평구 삼산동 482 도","4","69","6","매우좋음"
"2024-02-07","15:34","인천","부평구","부평북로","인천광역시 부평구 삼산동 395-3도","인천광역시 부평구 청천동 372-5도","3","72","15","매우좋음"
"2024-02-07","10:03","경기","광명시","범안로","경기도 광명시 노온사동 546-1 제","경기도 광명시 하안동 712도","2","80","27","매우좋음"
"2024-02-07","10:14","경기","광명시","안양천로","경기도 광명시 하안동 716도","경기도 광명시 소하동 55-1도","2","78","2","매우좋음"
"2024-02-07","10:21","경기","광명시","시청로","경기도 광명시 철산동 460도","경기도 광명시 철산동 467-1도","2","77","1","매우좋음"
"2024-02-07","10:32","경기","광명시","철망산로","경기도 광명시 하안동 864-9도","경기도 광명시 하안동 710도","2","77","2","매우좋음"
"2024-02-07","10:42","경기","광명시","하안로","경기도 광명시 철산동 634-4도","경기도 광명시 소하동 610-18도","2","76","11","매우좋음"
"2024-02-07","11:02","경기","광명시","기아로","서울특별시 금천구 시흥동 669-2천","경기도 광명시 소하동 1271-1도","2","76","3","매우좋음"
"2024-02-07","11:10","경기","광명시","성채로","경기도 광명시 소하동 산 181-15천","경기도 광명시 소하동 1401도","2","76","33","매우좋음"
"2024-02-07","11:13","경기","광명시","덕안로","경기도 광명시 소하동 739-1도","경기도 광명시 일직동 312-6도","3","75","35","매우좋음"
"2024-02-07","11:24","경기","광명시","일직로","경기도 광명시 일직동 50도","경기도 광명시 일직동 489-2도","2","74","27","매우좋음"
"2024-02-07","12:17","경기","광명시","오리로","경기도 광명시 일직동 372-15임","경기도 광명시 광명동 776-10천","3","66","32","매우좋음"
"2024-02-07","12:55","경기","광명시","금오로","경기도 광명시 옥길동 45-2도","경기도 광명시 옥길동 340-1도","4","63","11","매우좋음"
"2024-02-07","13:03","경기","광명시","광남로","경기도 광명시 노온사동 57-3도","경기도 광명시 옥길동 5도","3","65","2","매우좋음"
"2024-02-07","13:16","경기","광명시","광명로","경기도 광명시 광명동 158-963천","경기도 광명시 가학동 896-3도","4","64","23","매우좋음"
"2024-02-07","13:58","경기","광명시","금하로","경기도 광명시 노온사동 102 천","경기도 광명시 소하동 1-1천","3","68","39","매우좋음"
"2024-02-07","14:16","경기","광명시","소하로","경기도 광명시 소하동 1356도","서울특별시 금천구 시흥동 571-4전","3","70","17","매우좋음"
"2024-02-07","14:19","서울","양천구","목동동로","서울특별시 양천구 목동 910-2제","서울특별시 양천구 신정동 574-1도","3","67","18","매우좋음"
"2024-02-07","14:36","서울","양천구","목동서로","서울특별시 양천구 신정동 324-4도","서울특별시 양천구 목동 910-2제","3","66","17","매우좋음"
"2024-02-07","15:22","서울","강서구","공항대로","서울특별시 양천구 목동 560도","서울특별시 강서구 방화동 621-4도","3","66","30","매우좋음"
"2024-02-07","15:44","서울","강서구","양천로","서울특별시 강서구 방화동 515-4도","서울특별시 강서구 염창동 259-8제","3","68","59","좋음"
"2024-02-07","16:08","서울","강서구","마곡중앙로","서울특별시 강서구 마곡동 228-5제","서울특별시 강서구 내발산동 751-2 도","3","68","297","매우나쁨"
"2024-02-08","09:40","서울","강남구","영동대로","서울특별시 광진구 자양동 158-17천","서울특별시 강남구 개포동 146-5 도","1","77","4","매우좋음"
"2024-02-08","10:06","서울","강남구","테헤란로","서울특별시 강남구 삼성동 172-66 도","서울특별시 강남구 역삼동 858 도","2","72","16","매우좋음"
"2024-02-08","10:42","서울","강남구","도산대로","서울특별시 강남구 청담동 77-4 도","서울특별시 강남구 논현동 280 도","3","65","107","보통"
"2024-02-08","11:02","서울","서초구","강남대로","서울특별시 서초구 잠원동 77 도","서울특별시 서초구 양재동 238도","4","61","105","보통"
"2024-02-08","11:32","서울","서초구","서초대로","서울특별시 서초구 서초동 1373도","서울특별시 서초구 방배동 2989도","3","60","109","보통"
"2024-02-08","09:47","서울","중랑구","신내로","서울특별시 중랑구 묵동 26-1 천","서울특별시 중랑구 망우동 534-6도","0","100","3","매우좋음"
"2024-02-08","10:04","서울","중랑구","망우로","서울특별시 중랑구 망우동 산52-4임","서울특별시 중랑구 상봉동 474-26천","2","100","3","매우좋음"
"2024-02-08","10:35","서울","중랑구","동일로","서울특별시 중랑구 묵동 329천","서울특별시 중랑구 면목동 718-1답","3","94","3","매우좋음"
"2024-02-08","10:55","서울","동대문구","답십리로","서울특별시 동대문구 장안동 7-16 천","서울특별시 동대문구 전농동 625-1 도","3","86","3","매우좋음"
"2024-02-08","11:13","서울","동대문구","서울시립대로","서울특별시 동대문구 전농동 150-84 도","서울특별시 동대문구 답십리동 524-1도","4","78","7","매우좋음"
"2024-02-08","11:51","서울","광진구","아차산로","서울특별시 광진구 광장동 2-6임","서울특별시 광진구 자양동 23-11구","4","73","36","매우좋음"
"2024-02-08","12:35","서울","광진구","천호대로","서울특별시 광진구 광장동 557-1천","서울특별시 광진구 중곡동 680-16제","5","66","44","매우좋음"
"2024-02-08","12:46","서울","동대문구","천호대로","서울특별시 동대문구 장안동 204-17 천","서울특별시 동대문구 신설동 85-1도","5","66","21","매우좋음"
"2024-02-08","10:09","서울","강동구","올림픽로","서울특별시 강동구 성내동 472도","서울특별시 강동구 암사동 98-20도","1","91","6","매우좋음"
"2024-02-08","10:29","서울","강동구","천호대로","서울특별시 강동구 천호동 527-3천","서울특별시 강동구 상일동 394-4도","2","83","4","매우좋음"
"2024-02-08","11:06","서울","송파구","오금로","서울특별시 송파구 거여동 산63-2 구","서울특별시 송파구 신천동 15도","3","74","21","매우좋음"
"2024-02-08","11:29","서울","송파구","송파대로","서울특별시 광진구 자양동 753-2도","서울특별시 송파구 장지동 596-21도","5","65","104","보통"
"2024-02-08","09:34","서울","강서구","마곡중앙로","서울특별시 강서구 마곡동 228-5제","서울특별시 강서구 내발산동 751-2 도","1","97","5","매우좋음"
"2024-02-08","09:46","서울","강서구","공항대로","서울특별시 양천구 목동 560도","서울특별시 강서구 방화동 621-4도","2","88","3","매우좋음"
"2024-02-08","10:13","서울","강서구","양천로","서울특별시 강서구 방화동 515-4도","서울특별시 강서구 염창동 259-8제","2","85","59","좋음"
"2024-02-08","09:52","서울","관악구","관악로","서울특별시 관악구 봉천동 1000-4도","서울특별시 관악구 신림동 145-6 도","3","70","7","매우좋음"
"2024-02-08","10:46","서울","관악구","남부순환로","서울특별시 동작구 사당동 1112도","서울특별시 관악구 신림동 1674-6도","3","61","15","매우좋음"
"2024-02-08","11:20","서울","동작구","흑석한강로","서울특별시 동작구 흑석동 336-7 도","서울특별시 동작구 흑석동 25-2도","2","66","9","매우좋음"
"2024-02-08","11:26","서울","동작구","노량진로","서울특별시 동작구 본동 475-1도","서울특별시 동작구 대방동 117-7도","3","63","41","매우좋음"
"2024-02-08","11:34","서울","영등포구","영등포로","서울특별시 영등포구 신길동 산168도","서울특별시 영등포구 양평동2가 42-1도","4","61","37","매우좋음"
"2024-02-08","12:04","서울","영등포구","국회대로","서울특별시 마포구 당인동 313 천","서울특별시 영등포구 양평동3가 57-5도","4","60","17","매우좋음"
"2024-02-13","10:10","서울","강북구","삼양로","서울특별시 강북구 우이동 207-16 도","서울특별시 성북구 길음동 586-44도","8","68","4","매우좋음"
"2024-02-13","11:15","서울","강북구","한천로","서울특별시 강북구 수유동 279-7 도","서울특별시 강북구 번동 612-3천","11","63","4","매우좋음"
"2024-02-13","11:41","서울","강북구","도봉로","서울특별시 강북구 번동 655-1천","서울특별시 강북구 미아동 14-2도","12","63","4","매우좋음"
"2024-02-13","12:08","서울","성북구","한천로","서울특별시 성북구 장위동 311-42 천","서울특별시 성북구 석관동 43-1도","12","63","9","매우좋음"
"2024-02-13","12:31","서울","성북구","돌곶이로","서울특별시 성북구 장위동 310-22 도","서울특별시 성북구 석관동 332-5도","13","61","2","매우좋음"
"2024-02-13","12:52","서울","성북구","화랑로","서울특별시 성북구 석관동 375천","서울특별시 성북구 장위동 2-2도","13","62","1","매우좋음"
"2024-02-13","13:00","서울","성북구","정릉로","서울특별시 성북구 하월곡동 104-134 천","서울특별시 성북구 정릉동 산87-1 임","13","64","1","매우좋음"
"2024-02-13","13:23","서울","성북구","보문로","서울특별시 성북구 동소문동5가 50-25도","서울특별시 성북구 보문동7가 119-1도","13","61","3","매우좋음"
"2024-02-13","13:36","서울","성북구","안암로","서울특별시 성북구 종암동 29-18도","서울특별시 동대문구 신설동 397-2 도","14","60","3","매우좋음"
"2024-02-13","13:45","서울","종로구","종로","서울특별시 종로구 숭인동 1474도","서울특별시 종로구 세종로 1-68도","14","60","3","매우좋음"
"2024-02-13","14:08","서울","종로구","세종대로","서울특별시 종로구 세종로 1-58도","서울특별시 종로구 세종로 1-80 도","14","59","5","매우좋음"
"2024-02-13","14:18","서울","종로구","사직로","서울특별시 종로구 중학동 96도","서울특별시 종로구 교북동 1-60도","14","60","5","매우좋음"
"2024-02-13","09:17","경기","안양시 만안구","박달로","경기도 안양시만안구 박달동","경기도 안양시만안구 안양동 1223-1도","9","98","12","매우좋음"
"2024-02-13","09:48","경기","안양시 만안구","경수대로","경기도 안양시만안구 석수동 371-3도","경기도 안양시만안구 안양동 산24-2도","9","94","21","매우좋음"
"2024-02-13","09:58","경기","안양시 동안구","경수대로","경기도 안양시동안구 비산동 531-166 도","경기도 안양시동안구 호계동 860-4도","10","93","25","매우좋음"
"2024-02-13","10:11","경기","안양시 동안구","엘에스로","호계동 801-4대","안양동 202-13대","10","91","33","매우좋음"
"2024-02-13","10:19","경기","안양시 만안구","만안로","경기도 안양시만안구 안양동 575도","경기도 안양시만안구 석수동 333-1도","10","91","99","좋음"
"2024-02-13","10:32","경기","안양시 만안구","안양로","경기도 안양시만안구 석수동 327도","경기도 안양시만안구 안양동 345 도","11","87","54","좋음"
"2024-02-13","10:52","경기","안양시 동안구","시민대로","경기도 안양시동안구 호계동 1008천","경기도 안양시동안구 평촌동 871도","11","89","22","매우좋음"
"2024-02-13","11:05","경기","안양시 동안구","귀인로","경기도 안양시동안구 평촌동 987도","경기도 안양시동안구 호계동 1011도","11","88","27","매우좋음"
"2024-02-13","11:16","경기","안양시 동안구","동안로","경기도 안양시동안구 호계동 1167도","경기도 안양시동안구 비산동 1063도","11","88","90","좋음"
"2024-02-13","11:28","경기","안양시 동안구","관평로","경기도 안양시동안구 관양동 1526도","경기도 안양시동안구 평촌동 141-2 도","12","86","68","좋음"
"2024-02-13","11:42","경기","안양시 동안구","부림로","경기도 안양시동안구 평촌동 985도","경기도 안양시동안구 관양동 1622도","12","87","32","매우좋음"
"2024-02-13","11:50","경기","안양시 동안구","학의로","경기도 안양시동안구 평촌동 2-1 천","경기도 안양시동안구 비산동 1144도","12","87","22","매우좋음"
"2024-02-13","12:00","경기","안양시 동안구","달안로","경기도 안양시동안구 비산동 1144도","경기도 안양시동안구 관양동 1622도","13","86","16","매우좋음"
"2024-02-13","12:58","경기","안양시 동안구","흥안대로","경기도 안양시동안구 관양동 1563 도","경기도 안양시동안구 호계동 1037도","14","85","57","좋음"
"2024-02-13","13:17","경기","안양시 동안구","평촌대로","경기도 안양시동안구 호계동 1214도","경기도 안양시동안구 비산동 47-4전","14","82","81","좋음"
"2024-02-13","13:41","경기","안양시 동안구","관악대로","경기도 안양시동안구 비산동 593천","경기도 안양시동안구 관양동 146-4도","14","82","55","좋음"
"2024-02-13","13:54","경기","안양시 동안구","벌말로","경기도 안양시동안구 관양동 130-3도","경기도 안양시동안구 평촌동 951도","14","84","116","보통"
"2024-02-13","14:23","경기","안양시 만안구","병목안로","경기도 안양시만안구 안양동 산79-3임","경기도 안양시만안구 안양동 1189-1도","14","82","69","좋음"
"2024-02-13","14:34","경기","안양시 만안구","충훈로","경기도 안양시만안구 박달동 126-2 도","경기도 안양시만안구 석수동 796-1도","14","82","27","매우좋음"
"2024-02-13","14:42","경기","안양시 만안구","석수로","경기도 안양시만안구 석수동 333-1도","경기도 안양시만안구 석수동 355-4전","14","84","55","좋음"
"2024-02-13","14:53","경기","안양시 만안구","삼막로","경기도 안양시만안구 석수동 100도","서울특별시 관악구 신림동 산56-2 임","14","83","32","매우좋음"
"2024-02-13","10:07","경기","오산시","동부대로","경기도 오산시 부산동 209-5 도","경기도 오산시 갈곶동 398-4 구","10","77","87","좋음"
"2024-02-13","10:26","경기","오산시","남부대로","경기도 오산시 고현동 194도","경기도 오산시 벌음동 138-2도","11","75","130","보통"
"2024-02-13","10:50","경기","오산시","가장로","경기도 오산시 가장동 산 70-2도","경기도 오산시 가수동 289-12 도","11","75","40","매우좋음"
"2024-02-13","11:12","경기","오산시","경기동로","경기도 오산시 부산동 1-2 도","경기도 오산시 오산동 62-2도","12","74","141","보통"
"2024-02-13","11:27","경기","오산시","성호대로","경기도 오산시 가수동 289-12 도","경기도 오산시 부산동 736답","12","71","106","보통"
"2024-02-13","11:44","경기","오산시","운암로","경기도 오산시 원동 819도","경기도 오산시 오산동 926도","13","71","313","매우나쁨"
"2024-02-13","11:51","경기","오산시","청학로","경기도 오산시 가수동 289-12 도","경기도 오산시 내삼미동 901도","13","71","258","매우나쁨"
"2024-02-13","12:02","경기","오산시","북삼미로","경기도 오산시 내삼미동 902도","경기도 오산시 외삼미동 138-1도","13","73","246","매우나쁨"
"2024-02-13","12:12","경기","오산시","문시로","경기도 오산시 외삼미동 산 32-2도","경기도 오산시 외삼미동 638도","13","72","49","매우좋음"
"2024-02-13","12:17","경기","오산시","경기대로","경기도 오산시 세교동 160-11도","경기도 오산시 갈곶동 233도","14","71","86","좋음"
"2024-02-13","12:36","경기","오산시","오산로","경기도 오산시 갈곶동 196-1도","경기도 오산시 수청동 111-12도","14","70","154","나쁨"
"2024-02-13","12:53","경기","오산시","궐리사로","경기도 오산시 궐동 715 도","경기도 오산시 궐동 711 도","14","69","250","매우나쁨"
"2024-02-13","12:58","경기","오산시","수목원로","경기도 오산시 탑동 88-6도","경기도 오산시 세교동 628도","14","70","110","보통"
"2024-02-13","14:04","경기","오산시","오산대역로","경기도 오산시 금암동 298도","경기도 오산시 내삼미동 902도","14","69","106","보통"
"2024-02-13","14:17","경기","오산시","내삼미로","경기도 오산시 내삼미동 902도","경기도 오산시 수청동 75도","15","68","150","보통"
"2024-02-13","14:28","경기","오산시","수청로","경기도 오산시 수청동 604도","경기도 오산시 금암동 481구","15","69","128","보통"
"2024-02-13","09:43","경기","군포시","송부로","경기도 군포시 부곡동 1145-1 도","경기도 군포시 도마교동 200-5도","8","78","6","매우좋음"
"2024-02-13","10:12","경기","군포시","호수로","경기도 군포시 둔대동 산109-3 임","경기도 군포시 대야미동 10-1도","9","74","11","매우좋음"
"2024-02-13","10:29","경기","군포시","삼성로","경기도 군포시 부곡동 1206도","경기도 군포시 당동 628-1도","9","72","3","매우좋음"
"2024-02-13","10:34","경기","군포시","군포로","경기도 군포시 대야미동 607-16도","경기도 군포시 산본동 52도","10","71","6","매우좋음"
"2024-02-13","10:47","경기","군포시","고산로","경기도 군포시 산본동 1037 도","경기도 군포시 당정동 383-9대","10","70","11","매우좋음"
"2024-02-13","11:10","경기","군포시","공단로140번길","경기도 군포시 당정동 174-13 장","경기도 군포시 당동 23-2 천","11","69","7","매우좋음"
"2024-02-13","11:18","경기","군포시","산본로","경기도 군포시 당정동 907-5도","경기도 군포시 산본동 1057도","12","67","26","매우좋음"
"2024-02-13","11:34","경기","군포시","금산로","경기도 군포시 산본동 300 도","경기도 군포시 금정동 810도","12","67","36","매우좋음"
"2024-02-13","11:41","경기","군포시","번영로","경기도 군포시 금정동 820도","경기도 군포시 부곡동 1165 도","12","67","4","매우좋음"
"2024-02-13","11:48","경기","군포시","오금로","경기도 군포시 금정동 902도","경기도 군포시 금정동 891도","12","68","5","매우좋음"
"2024-02-13","11:54","경기","군포시","금당로","경기도 군포시 금정동 891도","경기도 군포시 당동 산44-9도","12","67","24","매우좋음"
"2024-02-13","12:03","경기","군포시","산본천로","경기도 군포시 산본동 1228도","경기도 군포시 산본동 52도","12","69","6","매우좋음"
"2024-02-13","12:26","경기","군포시","광정로","경기도 군포시 산본동 1223도","경기도 군포시 금정동 897도","13","67","12","매우좋음"
"2024-02-13","13:32","경기","군포시","공단로","경기도 군포시 당정동 908-10천","경기도 군포시 산본동 1037 도","14","65","53","좋음"
"2024-02-13","13:42","경기","군포시","엘에스로","경기도 안양시동안구 호계동 1020-1도","경기도 군포시 산본동 1037 도","14","64","90","좋음"
"2024-02-13","10:37","경기","용인시 수지구","도마치로","경기도 용인시수지구 신봉동","경기도 용인시수지구 성복동 산54-2임","9","70","2","매우좋음"
"2024-02-13","10:40","경기","용인시 수지구","성복2로","경기도 용인시수지구 성복동 715도","경기도 용인시수지구 상현동 83-3임","10","68","2","매우좋음"
"2024-02-13","10:57","경기","용인시 수지구","문정로","경기도 용인시수지구 풍덕천동 780도","경기도 용인시수지구 풍덕천동 747도","11","65","7","매우좋음"
"2024-02-13","11:01","경기","용인시 수지구","풍덕천로","경기도 용인시수지구 풍덕천동 883도","경기도 용인시수지구 풍덕천동 1011도","11","66","2","매우좋음"
"2024-02-13","11:20","경기","용인시 기흥구","신갈로","경기도 용인시기흥구 신갈동 388-434도","경기도 용인시기흥구 상갈동 126도","12","64","23","매우좋음"
"2024-02-13","11:50","경기","용인시 처인구","금령로","경기도 용인시처인구 마평동 759 도","경기도 용인시처인구 김량장동 380도","12","62","18","매우좋음"
"2024-02-13","12:03","경기","용인시 처인구","중부대로","경기도 용인시처인구 양지면 추계리 산 3-2임","경기도 용인시처인구 삼가동 산 30-2도","12","62","63","좋음"
"2024-02-13","13:59","인천","중구","서해대로","인천광역시 중구 유동 2-74도","인천광역시 중구 신흥동3가 77잡","14","65","31","매우좋음"
"2024-02-13","14:11","인천","중구","서해대로94번길","인천광역시 중구 신흥동3가 58-6 도","인천광역시 중구 신흥동3가 69-1 도","14","66","2","매우좋음"
"2024-02-13","14:23","인천","중구","축항대로","인천광역시 남구 용현동 627-24제","인천광역시 중구 북성동1가 104-1도","14","67","71","좋음"
"2024-02-13","14:33","인천","중구","축항대로86번길","인천광역시 중구 항동7가 72 도","인천광역시 중구 항동7가 27-19 도","13","69","5","매우좋음"
"2024-02-14","09:47","서울","양천구","안양천로","서울특별시 양천구 목동 560도","서울특별시 양천구 신정동 871-30도","14","70","5","매우좋음"
"2024-02-14","10:04","서울","양천구","목동로","서울특별시 양천구 신정동 330-8제","서울특별시 양천구 신정동 1060도","15","71","10","매우좋음"
"2024-02-14","10:10","서울","양천구","등촌로","목동 807-5","목동 606-3","15","71","3","매우좋음"
"2024-02-14","10:19","서울","양천구","공항대로","목동 606-18","목동 518","15","69","3","매우좋음"
"2024-02-14","10:31","서울","양천구","목동서로","서울특별시 양천구 목동 910-2제","서울특별시 양천구 신정동 324-4도","15","70","4","매우좋음"
"2024-02-14","10:44","서울","양천구","목동동로","서울특별시 양천구 신정동 574-1도","서울특별시 양천구 목동 910-2제","16","70","32","매우좋음"
"2024-02-14","11:04","서울","양천구","목동중앙로","서울특별시 양천구 목동 919-1도","서울특별시 양천구 목동 136-2도","16","71","4","매우좋음"
"2024-02-14","11:20","서울","양천구","신목로","서울특별시 양천구 목동 916-1도","서울특별시 양천구 신정동 139-2제","16","70","40","매우좋음"
"2024-02-14","11:31","서울","양천구","신월로","서울특별시 양천구 신정동 1094도","서울특별시 양천구 신월동 728-28 도","16","72","59","좋음"
"2024-02-14","11:43","서울","양천구","신정이펜1로","서울특별시 양천구 신정동 1322-1 공","서울특별시 양천구 신정동 1316-9 도","16","72","34","매우좋음"
"2024-02-14","12:35","서울","양천구","신정로7길","서울특별시 양천구 신정동 산 125-24 도","서울특별시 양천구 신정동 828 도","16","74","13","매우좋음"
"2024-02-14","12:45","서울","양천구","신정로","서울특별시 양천구 신정동 831-2 도","서울특별시 양천구 신정동 574-1도","16","73","20","매우좋음"
"2024-02-14","12:52","서울","양천구","목동로3길","서울특별시 양천구 신정동 620-2도","서울특별시 양천구 신정동 328-5도","17","72","70","좋음"
"2024-02-14","13:00","서울","양천구","목동남로","서울특별시 양천구 신정동 330-9도","서울특별시 양천구 신정동 325-12도","17","71","49","매우좋음"
"2024-02-14","13:03","서울","양천구","중앙로","서울특별시 양천구 신정동 620-2도","서울특별시 양천구 신월동 862도","17","72","129","보통"
"2024-02-14","13:19","서울","양천구","오목로","서울특별시 양천구 목동 409-379천","서울특별시 양천구 신월동 838도","17","70","69","좋음"
"2024-02-14","13:45","서울","양천구","가로공원로","서울특별시 양천구 신월동","서울특별시 양천구 신월동 39-5 도","16","73","102","보통"
"2024-02-14","13:51","서울","양천구","화곡로","서울특별시 양천구 신월동 38-6 도","서울특별시 양천구 신월동 258도","17","71","36","매우좋음"
"2024-02-14","14:08","서울","양천구","남부순환로","서울특별시 양천구 신월동","서울특별시 양천구 신정동 857-3 도","17","69","17","매우좋음"
"2024-02-14","09:02","인천","중구","월미로","인천광역시 중구 선린동 58-1 도","인천광역시 중구 북성동1가 119도","13","100","4","매우좋음"
"2024-02-14","09:16","인천","중구","인중로","인천광역시 중구 북성동1가 3-55철","인천광역시 중구 신흥동3가 11-4 도","14","100","7","매우좋음"
"2024-02-14","09:24","인천","중구","제물량로","인천광역시 중구 신흥동3가 40-1 도","인천광역시 중구 북성동1가 10도","14","100","9","매우좋음"
"2024-02-14","09:36","인천","중구","참외전로","인천광역시 중구 송월동3가 17도","인천광역시 중구 도원동 64-43도","14","100","6","매우좋음"
"2024-02-14","09:52","인천","중구","우현로","인천광역시 중구 사동 26-19도","인천광역시 중구 인현동 1-2도","14","100","11","매우좋음"
"2024-02-14","09:58","인천","중구","서해대로","인천광역시 중구 유동 2-74도","인천광역시 중구 신흥동3가 77잡","14","100","26","매우좋음"
"2024-02-14","10:18","인천","중구","축항대로290번길","인천광역시 중구 신흥동3가 79도","인천광역시 중구 신흥동3가 35도","15","100","45","매우좋음"
"2024-02-14","10:25","인천","중구","축항대로","인천광역시 남구 용현동 627-24제","인천광역시 중구 북성동1가 104-1도","15","100","26","매우좋음"
"2024-02-14","10:31","인천","중구","연안부두로","인천광역시 중구 항동7가 27-19 도","인천광역시 중구 항동7가 72 도","13","100","26","매우좋음"
"2024-02-14","10:35","인천","중구","축항대로118번길","인천광역시 중구 항동7가 72 도","인천광역시 중구 항동7가 27-45도","14","100","4","매우좋음"
"2024-02-14","10:41","인천","중구","축항대로86번길","인천광역시 중구 항동7가 27-19 도","인천광역시 중구 항동7가 72 도","14","100","4","매우좋음"
"2024-02-14","11:00","인천","중구","축항대로296번길","인천광역시 중구 신흥동3가 35도","인천광역시 중구 신흥동3가 80 도","16","100","74","좋음"
"2024-02-14","11:07","인천","중구","서해대로94번길","인천광역시 중구 신흥동3가 58-6 도","인천광역시 중구 신흥동3가 69-1 도","16","100","26","매우좋음"
"2024-02-14","11:40","인천","중구","자유무역로","인천광역시 중구 운서동 3181 도","인천광역시 중구 운서동 3190 도","14","100","6","매우좋음"
"2024-02-14","11:56","인천","중구","신도시남로","인천광역시 중구 운서동 2818도","인천광역시 중구 운서동 2818도","15","100","28","매우좋음"
"2024-02-14","12:00","인천","중구","신도시북로","인천광역시 중구 운서동 2818도","인천광역시 중구 운서동 2818도","14","100","66","좋음"
"2024-02-14","13:07","인천","중구","흰바위로","인천광역시 중구 운서동 2821도","인천광역시 중구 운남동 1768도","15","100","21","매우좋음"
"2024-02-14","13:24","인천","중구","영종대로","인천광역시 중구 운서동 2819도","인천광역시 중구 중산동 1097-307답","15","100","15","매우좋음"
"2024-02-14","13:57","인천","중구","하늘중앙로","인천광역시 중구 중산동 1933-7 도","인천광역시 중구 중산동 1992도","15","100","16","매우좋음"
"2024-02-14","14:06","인천","중구","하늘달빛로","인천광역시 중구 중산동 2002도","인천광역시 중구 중산동 1975도","14","100","9","매우좋음"
"2024-02-14","14:12","인천","중구","하늘별빛로","인천광역시 중구 중산동 1977도","인천광역시 중구 중산동 2002도","14","100","11","매우좋음"
"2024-02-14","14:20","인천","중구","은하수로","인천광역시 중구 중산동 1984-3도","인천광역시 중구 중산동 1992도","14","100","5","매우좋음"
